6.410000,-0.054089,1.880794,0.070996
6.420000,-0.054370,1.880792,0.070843
6.430000,-0.054650,1.880789,0.070689
6.440000,-0.054930,1.880787,0.070535
6.450000,-0.055209,1.880785,0.070379
6.460000,-0.055487,1.880782,0.070223
6.470000,-0.055765,1.880780,0.070066
6.480000,-0.056042,1.880777,0.069909
6.490000,-0.056319,1.880775,0.069750
6.500000,-0.056595,1.880772,0.069591
6.510000,-0.056870,1.880770,0.069431
6.520000,-0.057144,1.880767,0.069270
6.530000,-0.057418,1.880765,0.069108
6.540000,-0.057692,1.880762,0.068946
6.550000,-0.057964,1.880760,0.068783
6.560000,-0.058236,1.880757,0.068619
6.570000,-0.058508,1.880755,0.068454
6.580000,-0.058779,1.880752,0.068289
6.590000,-0.059049,1.880750,0.068123
6.600000,-0.059318,1.880747,0.067956
6.610000,-0.059587,1.880745,0.067788
6.620000,-0.059855,1.880742,0.067620
6.630000,-0.060122,1.880740,0.067450
6.640000,-0.060389,1.880737,0.067280
6.650000,-0.060655,1.880735,0.067110
6.660000,-0.060920,1.880732,0.066938
6.670000,-0.061185,1.880730,0.066766
6.680000,-0.061449,1.880727,0.066593
6.690000,-0.061712,1.880725,0.066419
6.700000,-0.061975,1.880722,0.066245
6.710000,-0.062237,1.880719,0.066069
6.720000,-0.062498,1.880717,0.065894
6.730000,-0.062759,1.880714,0.065717
6.740000,-0.063019,1.880712,0.065539
6.750000,-0.063278,1.880709,0.065361
6.760000,-0.063536,1.880707,0.065182
6.770000,-0.063794,1.880704,0.065003
6.780000,-0.064051,1.880701,0.064822
6.790000,-0.064307,1.880699,0.064641
6.800000,-0.064563,1.880696,0.064460
6.810000,-0.064818,1.880694,0.064277
6.820000,-0.065072,1.880691,0.064094
6.830000,-0.065325,1.880688,0.063910
6.840000,-0.065578,1.880686,0.063725
6.850000,-0.065830,1.880683,0.063540
6.860000,-0.066081,1.880681,0.063354
6.870000,-0.066331,1.880678,0.063167
6.880000,-0.066581,1.880675,0.062980
