3.960000,-0.832249,0.000847,-0.554380,0.004752
3.970000,-0.827001,0.000474,-0.562183,0.004487
3.980000,-0.821679,0.000101,-0.569935,0.004221
3.990000,-0.816284,-0.000270,-0.577637,0.003953
4.000000,-0.810817,-0.000640,-0.585288,0.003683
4.010000,-0.805278,-0.001009,-0.592887,0.003412
4.020000,-0.799668,-0.001377,-0.600433,0.003139
4.030000,-0.793986,-0.001743,-0.607926,0.002865
4.040000,-0.788235,-0.002108,-0.615366,0.002589
4.050000,-0.782413,-0.002472,-0.622750,0.002312
4.060000,-0.776522,-0.002835,-0.630080,0.002033
4.070000,-0.770563,-0.003196,-0.637354,0.001753
4.080000,-0.764535,-0.003556,-0.644571,0.001472
4.090000,-0.758439,-0.003915,-0.651731,0.001189
4.100000,-0.752276,-0.004272,-0.658833,0.000905
4.110000,-0.746047,-0.004628,-0.665877,0.000619
4.120000,-0.739751,-0.004982,-0.672862,0.000332
4.130000,-0.733390,-0.005335,-0.679788,0.000043
4.140000,-0.726963,-0.005686,-0.686653,-0.000246
4.150000,-0.720473,-0.006036,-0.693457,-0.000537
4.160000,-0.713918,-0.006384,-0.700200,-0.000829
4.170000,-0.707300,-0.006731,-0.706880,-0.001123
4.180000,-0.700620,-0.007076,-0.713498,-0.001418
4.190000,-0.693877,-0.007420,-0.720053,-0.001714
4.200000,-0.687073,-0.007762,-0.726544,-0.002011
4.210000,-0.680208,-0.008102,-0.732971,-0.002309
4.220000,-0.673283,-0.008441,-0.739332,-0.002609
4.230000,-0.666298,-0.008777,-0.745628,-0.002910
4.240000,-0.659254,-0.009113,-0.751858,-0.003211
4.250000,-0.652151,-0.009446,-0.758022,-0.003514
4.260000,-0.644991,-0.009778,-0.764118,-0.003818
4.270000,-0.637774,-0.010108,-0.770146,-0.004123
4.280000,-0.630500,-0.010436,-0.776106,-0.004429
4.290000,-0.623170,-0.010762,-0.781998,-0.004737
4.300000,-0.615785,-0.011087,-0.787820,-0.005045
4.310000,-0.608346,-0.011409,-0.793572,-0.005354
4.320000,-0.600852,-0.011730,-0.799254,-0.005664
4.330000,-0.593306,-0.012049,-0.804865,-0.005975
4.340000,-0.585706,-0.012366,-0.810405,-0.006287
4.350000,-0.578055,-0.012681,-0.815872,-0.006599
4.360000,-0.570353,-0.012994,-0.821268,-0.006913
4.370000,-0.562600,-0.013305,-0.826591,-0.007227
4.380000,-0.554797,-0.013615,-0.831840,-0.007543
4.390000,-0.546945,-0.013922,-0.837016,-0.007859
4.400000,-0.539045,-0.014227,-0.842117,-0.008176
4.410000,-0.531097,-0.014530,-0.847144,-0.008493
4.420000,-0.523102,-0.014831,-0.852096,-0.008812
4.430000,-0.515060,-0.015130,-0.856972,-0.009131
4.440000,-0.506973,-0.015427,-0.861772,-0.009450
4.450000,-0.498841,-0.015722,-0.866496,-0.009771
4.460000,-0.490665,-0.016014,-0.871143,-0.010092
4.470000,-0.482445,-0.016305,-0.875712,-0.010413
4.480000,-0.474183,-0.016593,-0.880205,-0.010736
4.490000,-0.465878,-0.016879,-0.884619,-0.011058
4.500000,-0.457533,-0.017163,-0.888954,-0.011382
4.510000,-0.449146,-0.017445,-0.893211,-0.011706
4.520000,-0.440720,-0.017725,-0.897389,-0.012030
4.530000,-0.432255,-0.018002,-0.901487,-0.012355
4.540000,-0.423752,-0.018277,-0.905505,-0.012680
4.550000,-0.415211,-0.018550,-0.909443,-0.013006
4.560000,-0.406634,-0.018821,-0.913300,-0.013332
4.570000,-0.398020,-0.019089,-0.917076,-0.013658
4.580000,-0.389371,-0.019355,-0.920771,-0.013985
4.590000,-0.380688,-0.019619,-0.924385,-0.014312
4.600000,-0.371971,-0.019880,-0.927916,-0.014640
4.610000,-0.363221,-0.020139,-0.931365,-0.014967
4.620000,-0.354438,-0.020396,-0.934732,-0.015295
4.630000,-0.345625,-0.020651,-0.938015,-0.015623
4.640000,-0.336781,-0.020903,-0.941216,-0.015952
4.650000,-0.327907,-0.021152,-0.944333,-0.016280
4.660000,-0.319004,-0.021399,-0.947366,-0.016609
4.670000,-0.310072,-0.021644,-0.950316,-0.016938
4.680000,-0.301114,-0.021886,-0.953181,-0.017267
4.690000,-0.292128,-0.022126,-0.955961,-0.017596
4.700000,-0.283117,-0.022364,-0.958657,-0.017925
4.710000,-0.274081,-0.022599,-0.961268,-0.018254
4.720000,-0.265020,-0.022831,-0.963793,-0.018583
4.730000,-0.255936,-0.023062,-0.966233,-0.018911
4.740000,-0.246830,-0.023289,-0.968588,-0.019240
4.750000,-0.237701,-0.023514,-0.970856,-0.019569
4.760000,-0.228552,-0.023737,-0.973039,-0.019898
4.770000,-0.219382,-0.023957,-0.975135,-0.020226
4.780000,-0.210193,-0.024175,-0.977145,-0.020555
4.790000,-0.200985,-0.024390,-0.979068,-0.020883
4.800000,-0.191760,-0.024602,-0.980904,-0.021211
4.810000,-0.182517,-0.024812,-0.982653,-0.021538
4.820000,-0.173259,-0.025020,-0.984316,-0.021866
4.830000,-0.163985,-0.025224,-0.985891,-0.022193
4.840000,-0.154697,-0.025427,-0.987378,-0.022520
4.850000,-0.145394,-0.025626,-0.988778,-0.022846
4.860000,-0.136080,-0.025824,-0.990090,-0.023172
4.870000,-0.126753,-0.026018,-0.991315,-0.023498
4.880000,-0.117415,-0.026210,-0.992451,-0.023823
4.890000,-0.108066,-0.026399,-0.993500,-0.024148
4.900000,-0.098708,-0.026586,-0.994460,-0.024472
4.910000,-0.089342,-0.026770,-0.995332,-0.024796
4.920000,-0.079967,-0.026952,-0.996116,-0.025119
4.930000,-0.070586,-0.027131,-0.996812,-0.025441
4.940000,-0.061198,-0.027307,-0.997419,-0.025763
4.950000,-0.051805,-0.027481,-0.997938,-0.026085
4.960000,-0.042407,-0.027652,-0.998369,-0.026405
4.970000,-0.033006,-0.027820,-0.998710,-0.026725
4.980000,-0.023601,-0.027986,-0.998964,-0.027045
4.990000,-0.014195,-0.028149,-0.999128,-0.027363
5.000000,-0.004787,-0.028309,-0.999204,-0.027681
5.010000,0.004620,-0.028467,-0.999192,-0.027998
5.020000,0.014028,-0.028622,-0.999091,-0.028314
5.030000,0.023434,-0.028775,-0.998901,-0.028630
5.040000,0.032838,-0.028924,-0.998623,-0.028944
5.050000,0.042239,-0.029071,-0.998256,-0.029258
5.060000,0.051636,-0.029216,-0.997800,-0.029570
5.070000,0.061029,-0.029358,-0.997257,-0.029882
5.080000,0.070416,-0.029497,-0.996624,-0.030193
5.090000,0.079797,-0.029633,-0.995904,-0.030502
5.100000,0.089170,-0.029767,-0.995095,-0.030811
5.110000,0.098536,-0.029898,-0.994197,-0.031119
5.120000,0.107893,-0.030026,-0.993212,-0.031425
5.130000,0.117240,-0.030152,-0.992138,-0.031730
5.140000,0.126577,-0.030275,-0.990977,-0.032035
5.150000,0.135903,-0.030396,-0.989728,-0.032338
5.160000,0.145216,-0.030513,-0.988391,-0.032640
5.170000,0.154517,-0.030628,-0.986966,-0.032940
5.180000,0.163804,-0.030741,-0.985453,-0.033240
5.190000,0.173076,-0.030850,-0.983854,-0.033538
5.200000,0.182333,-0.030957,-0.982167,-0.033834
5.210000,0.191573,-0.031062,-0.980393,-0.034130
5.220000,0.200797,-0.031163,-0.978532,-0.034424
5.230000,0.210003,-0.031262,-0.976584,-0.034717
5.240000,0.219190,-0.031359,-0.974550,-0.035008
5.250000,0.228357,-0.031452,-0.972429,-0.035298
5.260000,0.237504,-0.031543,-0.970222,-0.035586
5.270000,0.246630,-0.031632,-0.967929,-0.035873
5.280000,0.255735,-0.031717,-0.965550,-0.036158
